"","long","lat"
"1",-87.9375,46.8541666666667
"2",-71.5625,45.6041666666667
"3",-96.1458333333333,36.7708333333333
"4",-85.7708333333333,39.6875
"5",-92.8958333333333,45.6041666666667
"6",-82.6875,39.3125
"7",-84.2708333333333,40.5208333333333
"8",-65.3125,44.2291666666667
"9",-84.0208333333333,35.3125
"10",-83.0625,30.8125
"11",-92.3958333333333,33.8958333333333
"12",-84.2708333333333,48.2708333333333
"13",-81.9375,45.2708333333333
"14",-93.7708333333333,35.3541666666667
"15",-86.6041666666667,35.6041666666667
"16",-89.6041666666667,48.8125
"17",-80.1875,44.1458333333333
"18",-81.9375,44.7708333333333
"19",-82.3125,40.2291666666667
"20",-89.3125,35.3541666666667
"21",-84.3541666666667,48.2291666666667
"22",-96.5208333333333,33.0625
"23",-94.1458333333333,43.8958333333333
"24",-86.1875,46.6041666666667
"25",-92.5625,45.8958333333333
"26",-79.3125,34.5625
"27",-86.4791666666667,44.4375
"28",-94.5208333333333,45.8541666666667
"29",-87.2708333333333,42.8541666666667
"30",-69.3125,47.5625
"31",-82.8958333333333,32.8541666666667
"32",-94.1875,32.8125
"33",-92.6875,46.4791666666667
"34",-75.6458333333333,45.0625
"35",-96.8958333333333,38.7708333333333
"36",-95.5625,46.1041666666667
"37",-94.7708333333333,31.7291666666667
"38",-76.2708333333333,38.3958333333333
"39",-92.8541666666667,48.6458333333333
"40",-83.1041666666667,41.2291666666667
"41",-79.2708333333333,47.5625
"42",-96.2708333333333,46.9791666666667
"43",-78.6458333333333,46.4375
"44",-88.1875,42.4375
"45",-77.1875,46.3958333333333
"46",-81.5625,31.9375
"47",-73.1041666666667,43.4375
"48",-81.0625,35.3541666666667
"49",-73.8958333333333,46.7708333333333
"50",-75.8541666666667,47.3541666666667
"51",-81.4375,33.8958333333333
"52",-95.0625,37.3125
"53",-76.6875,36.1041666666667
"54",-68.6875,46.9375
"55",-91.8125,43.4791666666667
"56",-82.6458333333333,47.8541666666667
"57",-90.1041666666667,44.9375
"58",-94.1041666666667,33.9375
"59",-78.9375,37.8125
"60",-88.7708333333333,47.3125
"61",-75.6458333333333,48.5208333333333
"62",-82.2291666666667,49.0208333333333
"63",-77.5625,47.0208333333333
"64",-83.8541666666667,35.7708333333333
"65",-87.6458333333333,44.7291666666667
"66",-91.4791666666667,46.3125
"67",-94.7708333333333,43.1875
"68",-82.9791666666667,41.9791666666667
"69",-85.7708333333333,34.0625
"70",-83.8125,48.6458333333333
"71",-83.3541666666667,46.9791666666667
"72",-85.9375,45.6875
"73",-80.9375,35.1041666666667
"74",-94.4375,43.3958333333333
"75",-72.7708333333333,41.4375
"76",-72.0625,42.5625
"77",-73.3958333333333,43.8541666666667
"78",-92.8958333333333,36.0625
"79",-84.9375,42.3958333333333
"80",-78.2291666666667,44.8958333333333
"81",-88.7708333333333,47.6875
"82",-86.6875,39.1041666666667
"83",-80.2291666666667,39.3541666666667
"84",-83.7291666666667,47.8958333333333
"85",-75.1875,43.8541666666667
"86",-77.1875,37.8958333333333
"87",-96.2708333333333,45.5208333333333
"88",-81.5208333333333,30.9791666666667
"89",-80.3958333333333,41.0625
"90",-74.7291666666667,42.6041666666667
"91",-95.3541666666667,48.1458333333333
"92",-66.1458333333333,46.3541666666667
"93",-78.5625,35.4791666666667
"94",-95.5625,45.5208333333333
"95",-83.8125,34.8958333333333
"96",-79.8958333333333,39.6458333333333
"97",-72.1458333333333,44.1041666666667
"98",-81.6458333333333,40.0208333333333
"99",-83.9791666666667,47.0208333333333
"100",-81.6041666666667,46.4375
"101",-79.7708333333333,38.1041666666667
"102",-95.3958333333333,35.3541666666667
"103",-90.8958333333333,41.0625
"104",-94.5625,43.6458333333333
"105",-80.6041666666667,42.5625
"106",-65.8125,44.4791666666667
"107",-93.8958333333333,35.1041666666667
"108",-82.1458333333333,37.4375
"109",-80.1875,35.4791666666667
"110",-74.4375,41.3125
"111",-81.3125,44.6041666666667
"112",-86.5208333333333,46.5625
"113",-72.8958333333333,45.7291666666667
"114",-82.8125,43.7291666666667
"115",-74.2291666666667,44.8541666666667
"116",-86.4791666666667,47.2291666666667
"117",-78.2708333333333,34.5208333333333
"118",-95.6875,47.9791666666667
"119",-82.8541666666667,31.0208333333333
"120",-65.4791666666667,43.6041666666667
"121",-79.0625,44.4791666666667
"122",-70.1041666666667,44.5208333333333
"123",-78.8125,42.9375
"124",-79.5208333333333,43.5625
"125",-94.4375,45.8958333333333
"126",-80.4375,39.9375
"127",-73.1458333333333,43.7708333333333
"128",-82.8125,38.8958333333333
"129",-95.4791666666667,43.6875
"130",-96.6458333333333,45.3958333333333
"131",-77.2708333333333,43.8125
"132",-84.8125,31.0208333333333
"133",-94.1041666666667,34.0625
"134",-83.6875,38.8541666666667
"135",-84.1041666666667,44.2708333333333
"136",-87.2291666666667,42.1875
"137",-91.7291666666667,43.3541666666667
"138",-71.9791666666667,47.5625
"139",-82.3958333333333,29.5208333333333
"140",-92.3125,48.5625
"141",-98.0625,38.0208333333333
"142",-81.5625,44.5625
"143",-66.8125,46.5208333333333
"144",-82.9375,32.5208333333333
"145",-75.8125,41.5625
"146",-97.1875,48.3125
"147",-94.0208333333333,47.3541666666667
"148",-97.3958333333333,34.8541666666667
"149",-83.3541666666667,46.0625
"150",-93.2291666666667,45.9375
"151",-90.6875,41.9375
"152",-82.4791666666667,33.3958333333333
"153",-96.2291666666667,46.2291666666667
"154",-84.1041666666667,46.3958333333333
"155",-83.7708333333333,31.8958333333333
"156",-77.3125,44.8125
"157",-90.2291666666667,44.7708333333333
"158",-92.2708333333333,46.5625
"159",-75.1458333333333,47.1458333333333
"160",-71.8125,48.8958333333333
"161",-77.1458333333333,34.9791666666667
"162",-80.7708333333333,32.4375
"163",-83.7708333333333,35.5625
"164",-72.5625,42.9791666666667
"165",-71.5625,48.4791666666667
"166",-95.7708333333333,47.5208333333333
"167",-94.9375,37.1458333333333
"168",-71.9375,45.8958333333333
"169",-95.3958333333333,47.1458333333333
"170",-91.3125,42.0625
"171",-78.6875,38.3541666666667
"172",-83.5625,38.1041666666667
"173",-85.3125,40.1875
"174",-96.9791666666667,46.0625
"175",-87.9375,37.3958333333333
"176",-94.3125,38.6041666666667
"177",-65.4375,44.0625
"178",-83.9375,44.9375
"179",-82.7291666666667,42.4375
"180",-80.2708333333333,37.4791666666667
"181",-96.0625,37.3958333333333
"182",-95.3958333333333,31.7291666666667
"183",-65.3541666666667,47.1041666666667
"184",-78.3125,41.3541666666667
"185",-96.9791666666667,37.0625
"186",-90.4375,47.4375
"187",-84.5625,43.1875
"188",-82.4791666666667,30.4791666666667
"189",-88.5208333333333,48.9791666666667
"190",-72.9375,46.8958333333333
"191",-94.7708333333333,33.6875
"192",-82.3958333333333,31.1458333333333
"193",-93.4375,31.9791666666667
"194",-87.3541666666667,47.4791666666667
"195",-93.1875,34.9375
"196",-83.1041666666667,37.3125
"197",-96.3958333333333,36.8958333333333
"198",-94.1041666666667,32.3958333333333
"199",-80.4791666666667,32.6458333333333
"200",-72.6875,45.9375
"201",-96.6458333333333,45.1458333333333
"202",-95.8958333333333,39.6041666666667
"203",-81.9375,29.7708333333333
"204",-83.1041666666667,33.6458333333333
"205",-95.4375,35.8541666666667
"206",-77.6041666666667,44.1458333333333
"207",-96.4375,37.7708333333333
"208",-87.7708333333333,47.2708333333333
"209",-90.1458333333333,41.7708333333333
"210",-79.7291666666667,41.6458333333333
"211",-87.4791666666667,44.6875
"212",-75.7291666666667,47.4791666666667
"213",-87.1041666666667,38.8125
"214",-72.5625,42.6875
"215",-86.1041666666667,41.7291666666667
